description,product_link
Women's 711 Skinny Fit Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-711-skinny-fit-jeans/213060529.html
312 Shaping Slim Jeans,https://www.levi.in/women/clothing/jeans/312-shaping-slim-jeans/748960007.html
Women's 711 Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-711-skinny-jeans/225910009.html
311 Revel Shaping Skinny Jeans,https://www.levi.in/women/clothing/jeans/311-revel-shaping-skinny-jeans/362660031.html
721 Redloop™ High Rise Skinny Jeans,https://www.levi.in/women/clothing/jeans/721-redloop-high-rise-skinny-jeans/227330002.html
711 SKINNY JEANS,https://www.levi.in/women/clothing/jeans/711-skinny-jeans/213060251.html
711 STYLED DENIM SKINNY JEANS,https://www.levi.in/women/clothing/jeans/711-styled-denim-skinny-jeans/329710034.html
Women's 710 Super Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-710-super-skinny-jeans/213250175.html
710 Super Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-710-super-skinny-jeans/213250257.html
711 Skinny Jeans,https://www.levi.in/women/clothing/jeans/711-skinny-jeans/213060371.html
Women's 710 Blue Mid Rise Super Skinny Jeans,https://www.levi.in/women/clothing/jeans/womens-710-blue-mid-rise-super-skinny-jeans/213250238.html
312 Shaping Slim Jeans,https://www.levi.in/women/clothing/jeans/312-shaping-slim-jeans/729110003.html
Levi's 724® Straight Fit Jeans,https://www.levi.in/sale-1/levis-724-straight-fit-jeans/676670023.html
Levi's 710® Super Skinny Fit Jeans,https://www.levi.in/women/clothing/jeans/levis-710-super-skinny-fit-jeans/213250233.html
Innovation Super Skinny Jeans,https://www.levi.in/women/shop-jeans-by-fit/super-skinny/innovation-super-skinny-jeans/564950018.html
Women's 711 Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-711-skinny-jeans/A05910000.html
Women's 711 Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-711-skinny-jeans/213060473.html
Women's 721 High Rise Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-721-high-rise-skinny-jeans/244750085.html
Levi's 311® Skinny Fit Jeans,https://www.levi.in/women/clothing/jeans/levis-311-skinny-fit-jeans/219440134.html
Levi's 315® Bootcut Jeans,https://www.levi.in/women/clothing/jeans/levis-315-bootcut-jeans/219530012.html
Women's 715 Blue Mid Rise Bootcut Jeans,https://www.levi.in/women/clothing/jeans/womens-715-blue-mid-rise-bootcut-jeans/328900064.html
Women's 311 Shaping Skinny Jeans,https://www.levi.in/women/clothing/jeans/levis-womens-311-shaping-skinny-jeans/219440141.html
710 Super Skinny Jeans,https://www.levi.in/women/clothing/jeans/710-super-skinny-jeans/213250182.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710336.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710331.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710327.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710322.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710321.html
Women's Red Tab Striped Round Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-striped-round-neck-t-shirt/299310040.html
Women's Geometric White Round Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-geometric-white-round-neck-tops/227140026.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710315.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710316.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710325.html
Women's Regular Fit Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-polo-t-shirt/871740021.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710330.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710334.html
Women's Red Tab Graphic Print Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-graphic-print-crew-neck-t-shirt/871770060.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710335.html
Women's Silver Tab Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-silver-tab-crew-neck-t-shirt/A35230030.html
Women's Graphic Print Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-graphic-print-crew-neck-t-shirt/A51030000.html
Women's Brand Logo Round Neck T-shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-brand-logo-round-neck-t-shirt/237710343.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/237710347.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/871770048.html
Women's Checkered Purple Round Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-checkered-purple-round-neck-tops/A54290001.html
Women's Regular T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-t-shirt/237710295.html
Women's Logo Pink Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-pink-crew-neck-t-shirt/237710395.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/A39070004.html
Women's Green Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-green-crew-neck-t-shirt/237710392.html
Women's Red Tab Graphic Print Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-graphic-print-crew-neck-t-shirt/871770066.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/A39070003.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/237710402.html
Women's Logo White Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-white-crew-neck-t-shirt/237710394.html
Women's Reb Tab Color Block Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-reb-tab-color-block-crew-neck-t-shirt/A50780000.html
Women's Regular Fit Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-polo-t-shirt/871740025.html
Levi's x Deepika Padukone Casual Sporty Tee,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-casual-sporty-tee/A35790003.html
Women's Regular T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-t-shirt/237710296.html
Women's Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-crew-neck-t-shirt/237710221.html
Women's Logo Red Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-red-crew-neck-t-shirt/237710387.html
Women's Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-polo-t-shirt/A23840000.html
Women's Colorblock White Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-colorblock-white-polo-t-shirt/A23680002.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/A39070002.html
Women's Long Sleeve Rib Baby T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-long-sleeve-rib-baby-t-shirt/695550000.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710328.html
Women's Logo White Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-white-crew-neck-t-shirt/237710051.html
Women's Pink Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-pink-crew-neck-t-shirt/237710391.html
Women's Yellow Polo Collar T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-yellow-polo-collar-t-shirt/871740042.html
Women's Regular T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-t-shirt/A39080001.html
Women's Logo Black Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-black-crew-neck-t-shirt/237710090.html
Women's Square Neck Floral Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-square-neck-floral-top/A38610000.html
Women's Red Tab Brand Logo Crew Neck Top,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-top/A38850002.html
Women's U-Neck Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-u-neck-top/A38740000.html
Women's Logo White Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-white-crew-neck-t-shirt/237710400.html
Women Crew Neck Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-women-crew-neck-top/A51080000.html
Women's Round Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-round-neck-t-shirt/A23780001.html
Women's Styled Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-styled-top/A23140002.html
Women's Styled T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-styled-t-shirt/579770098.html
Women's Logo Purple Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-purple-crew-neck-t-shirt/237710399.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710333.html
Women's Styled Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-styled-top/A17800000.html
Women's Regular Fit Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-polo-t-shirt/871740022.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/871770068.html
Women's Elbow Sleeve Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-elbow-sleeve-top/863060001.html
 Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis%C2%A0womens-regular-fit-t-shirt/A51080001.html
Women's Graphic Dry Goods Tank Top,https://www.levi.in/women/clothing/t-shirts-tops/womens-graphic-dry-goods-tank-top/A49310001.html
Women's Logo Blue Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-blue-crew-neck-t-shirt/237710388.html
Women's Yellow Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-yellow-polo-t-shirt/A40090000.html
 Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis%C2%A0womens-regular-fit-t-shirt/A44110001.html
Women's Solid Purple High Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-solid-purple-high-neck-tops/A51490001.html
Women's Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-top/A38490000.html
Women's Red Tab Solid Round Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-solid-round-neck-t-shirt/A23650004.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710324.html
Women's Olive Self Designed Ruffled Neck Top,https://www.levi.in/women/clothing/t-shirts-tops/womens-olive-self-designed-ruffled-neck-top/A23130001.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/818450010.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710332.html
Women's Red Tab Striped Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-striped-crew-neck-t-shirt/299310041.html
Women's Logo Blue Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-blue-crew-neck-t-shirt/237710386.html
Levi's X Deepika Padukone Sweatshirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-sweatshirt/A18050002.html
Women's Round Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-round-neck-t-shirt/A23460000.html
Levi's x Deepika Padukone Poet Sleeve Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-poet-sleeve-top/A23300000.html
Women's Logo White Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-white-crew-neck-t-shirt/237710383.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710339.html
Women's Graphic Print Peach Round Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-graphic-print-peach-round-neck-tops/A39070010.html
Women's Regular Fit Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-polo-t-shirt/871740028.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710340.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/871770049.html
Women's Slim Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-slim-fit-t-shirt/A07850034.html
 Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis%C2%A0womens-regular-fit-t-shirt/A44110000.html
Women's White Striped Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-white-striped-crew-neck-t-shirt/A23850000.html
Women's Classic Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-classic-fit-t-shirt/A17120015.html
Women's Colorblock Brown Polo T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-colorblock-brown-polo-t-shirt/A23680001.html
Women's Logo Green Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-green-crew-neck-t-shirt/237710359.html
Women's Slim Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-slim-fit-t-shirt/695550033.html
Levi's X Deepika Padukone Surged Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-surged-top/A44800001.html
Levi's X Deepika Padukone Surged Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-surged-top/A44800000.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710305.html
Women's Logo Yellow Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-yellow-crew-neck-t-shirt/237710396.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/237710350.html
Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-fit-t-shirt/237710341.html
Women's Regular T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-t-shirt/A39100000.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/871770045.html
Women's Logo White Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-logo-white-crew-neck-t-shirt/237710097.html
Women's Red Tab Printed Crew Neck Top,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-printed-crew-neck-top/A23820003.html
Women's Regular T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-regular-t-shirt/A39120000.html
Women's Slim Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-slim-fit-t-shirt/357930056.html
Women's Red Tab Brand Logo Crew Neck T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/womens-red-tab-brand-logo-crew-neck-t-shirt/237710349.html
Women's Checkered Orange Ruffled Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-checkered-orange-ruffled-neck-tops/A23440003.html
Women's Cropped Jordie T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-cropped-jordie-t-shirt/A07850042.html
Women's Relaxed Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-relaxed-fit-t-shirt/579770103.html
 Women's Regular Fit T-Shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis%C2%A0womens-regular-fit-t-shirt/A44110002.html
Women's Checkered Black Crew Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-checkered-black-crew-neck-tops/A38430005.html
Levi's x Deepika Padukone Flared Wrist Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-x-deepika-padukone-flared-wrist-top/A35860000.html
Women's Solid Green Crew Neck Tops,https://www.levi.in/women/clothing/t-shirts-tops/womens-solid-green-crew-neck-tops/A51430001.html
Women's Styled Top,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-styled-top/A23440000.html
Women's Graphic Jet T-shirt,https://www.levi.in/women/clothing/t-shirts-tops/levis-womens-graphic-jet-t-shirt/A03450038.html
